audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text
tmkp-2026-04-21-edge-audit-batch-001-0034,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,mechanism_context,evidence has co-mentions but no high-confidence audit rule fired,chemical_disease_contributes,urn:uuid:8795a36f-9fb8-42c5-9a00-72bbb9bcd3c3,CHEBI:31902,Nicergoline,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0006716,coronary thrombosis,biolink:Disease,1,1.003058,PMID:6715702,1984,abstract,tmkp:57e4aa78b03c5d77c94a8da7150c1056f9bddb50ecc944a3f02f31709ac800a8,1.003058,nicergoline,coronary thrombosis,true,true,"The effects of nicergoline, a new agent that blocks alpha-adrenergic receptors and inhibits platelet phospholipase, were evaluated in a canine model of platelet-mediated coronary thrombosis."
tmkp-2026-04-21-edge-audit-batch-001-0035,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|biomarker_or_expression_context|mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:9876f850-4f1b-4ca9-84af-09303d1acfa8,CHEBI:144353,Ditiocarb,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0001126,gastric ulcer,biolink:Disease,1,0.863592,PMID:18236017,2007,abstract,tmkp:e50a256e0d4ca98ee73ae936c597c3952487042f1fb1da96ae54a463f25ac4ad,0.863592,diethyldithiocarbamate,gastric ulcers,false,true,"In the second experiment, ulcer index, acidity, mucus secretion, and the levels of myeloperoxidase (MPO), lipid peroxide (MDA), non-protein sulfhydryl groups (NP-SH), and prostaglandin E2 (PGE2) were investigated in the stomach of rats with gastric ulcers induced by histamine, stress and diethyldithiocarbamate (DDC)."
tmkp-2026-04-21-edge-audit-batch-001-0036,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|biomarker_or_expression_context|cohort_or_exposure_context|mechanism_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:9e9d39a5-ffb4-4480-b1db-9d5128e59a9c,DRUGBANK:DB10632,Date,biolink:ChemicalEntity,biolink:contributes_to,,MONDO:0005016,diabetic kidney disease,biolink:Disease,2,0.558,PMC3085285,2011,INTRO,tmkp:506dec0298156303804b326d24cc52011f35329c9fa21bb07ae122898f2fd315,0.56144,date,diabetic nephropathy,true,true,"In addition, polymorphism of the AR gene is a genetic risk marker for diabetic nephropathy reported to date, and AR gene expression is increased in peripheral blood mononuclear cells obtained from IDDM patients with nephropathy."
tmkp-2026-04-21-edge-audit-batch-001-0037,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|treatment_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:0973eefe-d9be-4fde-9158-ee6d3b30b475,CHEBI:46557,Zoledronic acid,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0004981,atrial fibrillation,biolink:Disease,2,0.830688,PMID:20399982,2010,abstract,tmkp:1201c6f48c1c0cd1e72dd3caf827632ed6c060640a00d5a22e735c275f70c3b9,0.832432,zoledronic acid,Atrial fibrillation,true,true,"Atrial fibrillation (AF) serious adverse events (SAEs) were observed among more patients receiving zoledronic acid (1.3%) than placebo (0.5%) over 36 months in HORIZON-PFT (P < 0.001), but the overall incidence of AF events was not significantly different between groups."
tmkp-2026-04-21-edge-audit-batch-001-0038,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:6a24d2b7-3f0d-4ffd-881e-d5407286a379,CHEBI:85993,Palbociclib,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0015574,chronic cutaneous lupus erythematosus,biolink:Disease,2,0.998821,PMID:31724158,2020,title,tmkp:b3eb1093a2a701b6d17c14a34d3d2b35cbe70f31ab785312f77abd7ff4a0edb5,0.998821,palbociclib,Chronic cutaneous lupus erythematosus,true,true,Chronic cutaneous lupus erythematosus (discoid lupus) induced by palbociclib.
tmkp-2026-04-21-edge-audit-batch-001-0039,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|model_or_assay_context|treatment_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:ffa36c82-def5-43dc-9098-45321efc587e,CHEBI:132233,Amphetamine,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0005267,heart disorder,biolink:Disease,1,0.44818,PMC4403511,2015,INTRO,tmkp:8d96f59a2ee8ad14435cb6c73e565bbac1cc368a4eac2bb060a19d1975b0243d,0.44818,amphetamine,heart disease,true,true,"A study on sudden and unexpected deaths associated with abuse of amphetamine-class drugs, demonstrated intracerebral hemorrhage, serotonin syndrome, and heart disease among causes of death based on forensic autopsies."
tmkp-2026-04-21-edge-audit-batch-001-0040,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:0043cc57-eab5-417d-b316-4e92db4a0a77,CHEBI:9215,Spectinomycin,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0006995,Tethered cord,biolink:Disease,3,0.912384,PMC7015586,2020,INTRO,tmkp:0e5ac4052116882b4ff6a930d083a0429308fe7fa1bddfd7fe58ae4f1103afda,0.941793,SCM,tethered cord,false,true,"Both MMC and SCM are potentially causing tethered cord syndrome (TCS), a condition that arises from tension on the spinal cord due to adhesions between the spinal cord and dura."
tmkp-2026-04-21-edge-audit-batch-001-0041,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,chemical_disease_contributes,urn:uuid:631ae99d-9196-4984-8650-4e8b9b27b0be,CHEBI:28088,Genistein,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0021100,breast neoplasm,biolink:Disease,14,0.562116,PMC2879453,2010,INTRO,tmkp:73db67f743069fd8aa2b7e349dba684f18b1e093a884e64d13dcad17c0c0a9ee,0.562116,genistein,breast tumors,true,true,"However, other reports indicate that in rodent models genistein increases the growth of estrogen-positive breast tumors."
tmkp-2026-04-21-edge-audit-batch-001-0042,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|negation_or_hedging|treatment_context,evidence contains negation or hedging language; negation or hedging requires manual confirmation,chemical_disease_contributes,urn:uuid:a6a3502b-7560-4a7b-bafb-1ba8262b95ac,UNII:3U02EL437C,Clindamycin,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0001106,kidney failure,biolink:Disease,1,0.631724,PMID:6091478,1984,abstract,tmkp:38688588fb1774d5637b129504263f362b553079ccafa824f3dcae325e731250,0.631724,clindamycin,renal failure,true,true,"There were no significant side effects with ceftriaxone therapy, such as the renal failure noted in six of the patients treated with gentamicin and clindamycin."
tmkp-2026-04-21-edge-audit-batch-001-0043,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:faa9d6d5-58e3-4e5d-9712-4ed5ac53e08b,CHEBI:17578,Toluene,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0006637,acute kidney tubular necrosis,biolink:Disease,1,0.81734,PMID:28486690,2017,abstract,tmkp:ff5f17422bfce46c4092b79f55fb1a8e5d9e407926fd2dc983c5379454420d63,0.81734,toluene,acute tubular necrosis,true,true,"This report describes a case of rhabdomyolysis with acute tubular necrosis and renal failure, most likely attributable to toluene, following occupational exposure to thinners while cleaning a steel water tank."
tmkp-2026-04-21-edge-audit-batch-001-0044,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch,mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:4766123f-7461-4d9e-a3f9-ff13340047c2,CHEBI:30136,Aluminium,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0005027,epilepsy,biolink:Disease,17,0.579242,PMC4938547,2016,DISCUSS,tmkp:e69ec978c8deb1f5b3d0f693af8b6ee55769ff9c56bea12a39802f30de46d6f4,0.590671,aluminum,seizures,false,false,"?The use of aluminum in vaccinations is a risk for Alzheimer?s disease, dementia, and seizures.?"
tmkp-2026-04-21-edge-audit-batch-001-0045,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,cohort_or_exposure_context,evidence has co-mentions but no high-confidence audit rule fired,chemical_disease_contributes,urn:uuid:231c1382-b254-400d-9e36-ff4a8e833a11,CHEBI:63628,Tipranavir,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0015104,porphyria cutanea tarda,biolink:Disease,1,0.804226,PMID:17589203,2007,title,tmkp:743885830f4a416e9064a9335dbe7ce7e18d205fb148848faa4897fabcce4ddc,0.804226,tipranavir,Porphyria cutanea tarda,true,true,Porphyria cutanea tarda in an HIV-1-infected patient after the initiation of tipranavir/ritonavir: case report.
tmkp-2026-04-21-edge-audit-batch-001-0046,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:441bb4e3-e178-4712-9f72-ff65ba63369a,CHEBI:134841,Dihydralazine,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0002251,hepatitis,biolink:Disease,45,0.673993,PMID:9112234,1996,abstract,tmkp:7debf8ca2fc0f1e438e94e9cce52727b1021d5812a3dc62ace21fcc8c55db80c,0.684957,dihydralazine,hepatitis,true,true,"A similar mechanism has been described for dihydralazine induced hepatitis, where autoantibodies are directed against P450 1A2 (LM)."
tmkp-2026-04-21-edge-audit-batch-001-0047,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|model_or_assay_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:f4a43dab-3f73-47d7-a055-a1bb35e153b2,CHEBI:29035,manganese(2+),biolink:SmallMolecule,biolink:contributes_to,,MONDO:0005087,respiratory system disorder,biolink:Disease,5,0.446741,PMID:6969936,1980,abstract,tmkp:fec47494ea429186c3490f80156328c0754e6db3b59ab5900320bab57c612efb,0.447901,manganese,respiratory disease,true,true,"Most air pollution variables were not significant, however, with the exception of the trace metal manganese, which was associated with cancers and respiratory disease."
tmkp-2026-04-21-edge-audit-batch-001-0048,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:52c7460b-d416-49f3-b295-824e323b25aa,CHEBI:44185,Methotrexate,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0021156,hypophysitis,biolink:Disease,1,0.629271,PMID:31610524,2019,abstract,tmkp:2e59cdba88f172527323edba1c56464aee2f3e969121e0e827838a5ad2c652e8,0.629271,MTX,pituitary,false,false,"When pituitary lesions are caused by MTX-LPD, the possibility of anterior hypopituitarism and central diabetes insipidus needs to be considered."
tmkp-2026-04-21-edge-audit-batch-001-0049,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,list_or_cross_product_context|model_or_assay_context,evidence looks like a list context that may cross-product entities; evidence appears model or assay based,chemical_disease_contributes,urn:uuid:215f6a02-dd8c-40f4-ac40-94ed82ed4a2a,DRUGBANK:DB10429,Yeast,biolink:ChemicalEntity,biolink:contributes_to,,MONDO:0006633,acalculous cholecystitis,biolink:Disease,1,0.721693,PMC6041995,2018,DISCUSS,tmkp:d6313c49b9ee78207a76663477a9662a1addacdd0801117c30081d7a4af3213f,0.721693,yeasts,Acalculous cholecystitis,true,true,"Acalculous cholecystitis has been described in various infections including bacteria (Streptococcus pyogenes, Staphylococcus aureus, Escherichia coli, Brucella abortus, Brucella melitensis, Campylobacter jejuni, Coxiella burnetii, Leptospira borgpetersenii, Leptospira interrogans, Mycobacterium tuberculosis, Mycobacterium avium complex, Salmonella typhi, Salmonella paratyphi B, Salmonella enteritidis, and Vibrio cholerae), yeasts (Candida albicans), viruses (hepatitis A virus, hepatitis B virus, EBV, cytomegalovirus, and flavivirus), and parasites (Plasmodium falciparum, Plasmodium vivax, Ascaris lumbricoides, and Echinococcus granulosus)."
tmkp-2026-04-21-edge-audit-batch-001-0050,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:b461bc49-d952-478a-ae28-4982e2b773d7,CHEBI:27777,Acetohydroxamic acid,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0004670,lupus erythematosus,biolink:Disease,1,0.699399,PMC6472718,2019,DISCUSS,tmkp:cc7e5aa74a106dbdb768ed9fea83a97967b6365de45115793125448d9b7ee887,0.699399,AHA,lupus erythematosus,false,true,Prior studies have also indicated drug-induced subcutaneous lupus erythematosus (SCLE) to be associated with positive AHA.
tmkp-2026-04-21-edge-audit-batch-001-0051,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|list_or_cross_product_context,evidence looks like a list context that may cross-product entities; risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:1a0df4b9-b08f-476b-8edf-23c183d2c0f4,CHEBI:31355,Carboplatin,biolink:MolecularMixture,biolink:contributes_to,,MONDO:0005299,brain ischemia,biolink:Disease,1,0.834337,PMID:22932984,2012,abstract,tmkp:e089b34b4ac92afec0777a78e9eeea12b1c062d5976f7388f49f190f591330e9,0.834337,carboplatin,cerebral ischemia,true,true,"Four patients (21 %) experienced a grade 3 or greater verubulin- or carboplatin-related adverse event, including hypesthesia, cerebral ischemia, anemia, and thrombocytopenia."
tmkp-2026-04-21-edge-audit-batch-001-0052,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|cohort_or_exposure_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:7bc2172a-1cfd-405f-852a-a27cd29bf694,CHEBI:104011,Aminohippuric acid,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0002070,ventricular septal defect,biolink:Disease,8,0.769956,PMC6176981,2018,CONCL,tmkp:2d2401670cd57e294bf9be790069432796e2030b66dbc4c19d64d2f67fbd11ec,0.775316,PAH,VSD,false,false,Our case series suggests that this strategy is a promising approach for adult patients with severe PAH associated with VSD.
tmkp-2026-04-21-edge-audit-batch-001-0053,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|list_or_cross_product_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; evidence looks like a list context that may cross-product entities,chemical_disease_contributes,urn:uuid:ea209045-13d4-4508-b5c1-5bb03541773a,CHEBI:71019,omacetaxine,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0005253,high output heart failure,biolink:Disease,8,1.045843,PMID:31147880,2019,abstract,tmkp:d33f34a9c35dd18dbc7d35d1fae3db32dee44e201377be43c86cf8e3b165abb3,1.053007,HHT,high-output heart failure,false,true,"Individuals with HHT suffer from many complications including nose and gastrointestinal bleeding, anemia, iron deficiency, stroke, abscess, and high-output heart failure."
tmkp-2026-04-21-edge-audit-batch-001-0054,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:862f5eaf-31ae-4441-903e-d6ca6af58c0a,CHEBI:33431,elemental chlorine,biolink:ChemicalEntity,biolink:contributes_to,,MONDO:0024331,colorectal carcinoma,biolink:Disease,2,0.505899,PMID:26186212,2015,abstract,tmkp:00dcbfdc324f05bfac5c3adf87d926a5f392ccb6eee504006f46855a2df93a60,0.505899,chlorine,colorectal cancer,true,true,"Recent studies have shown that changes in gut microbial populations caused by chlorine or other chemicals in the drinking water influence the development of human colorectal cancer, although the mechanism of tumorigenesis in the gut epithelium is obfuscated by the diversity of microflora and complexity of the tumor microenvironment."
