audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text,manual_review_status,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-0981,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|list_or_cross_product_context|model_or_assay_context|treatment_context,"evidence looks like a list context that may cross-product entities; evidence supports expression/biomarker context, not necessarily causality",chemical_gene_mechanism,urn:uuid:9c8bc686-6f8f-4cba-9a5d-70c037d442a9,CHEBI:5138,Fluvoxamine,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:3565,IL4,biolink:Gene,1,0.768921,PMID:28687730,2017,abstract,tmkp:9410f009f55ca380077de25b8d1c1d3f1262dc14787664a5412e292d7cbad8d7,0.768921,fluvoxamine,IL-4,true,true,"Moreover, fluvoxamine treated EAE rats showed a decrease in IFN-γ serum levels and an increase in IL-4, pro- and anti-inflammatory cytokines respectively, compared to untreated EAE rats.",complete,codex-manual,2026-05-04,supported,good,good,,Fluvoxamine increased IL-4 serum levels.
tmkp-2026-04-21-edge-audit-batch-002-0982,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,biomarker_or_expression_context|mechanism_context,mechanistic language matches broad affects semantics,chemical_gene_mechanism,urn:uuid:f39fef8a-31b5-4175-aaca-9a36290d6f07,CHEBI:40303,Lovastatin,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:64241,ABCG8,biolink:Gene,1,0.967096,PMID:15342687,2004,abstract,tmkp:e98655d4965f177c7090ce3dca35fe51051357f289086d9abf1338c8665a4ffe,0.967096,lovastatin,ABCG8,true,true,ABCG5 and ABCG8 mRNA levels were decreased by stanol esters and cholestyramine/lovastatin. Cholesterol feeding markedly increased ABCA1 and ABCG1 expression and modestly increased ABCG5/ABCG8.,complete,codex-manual,2026-05-04,partially_supported,partial,good,combination_treatment_context,Lovastatin with cholestyramine decreased ABCG8 mRNA.
tmkp-2026-04-21-edge-audit-batch-002-0983,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:6750c8e1-c9a5-4e55-b6df-38e3500f981f,CHEBI:3478,Cefaclor,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:1728,NQO1,biolink:Gene,3,0.784625,PMC4699024,2015,INTRO,tmkp:64a4a96acfbd378ec15c1b82224c6119c1caad38b67d96bb0e837904d0e9b065,0.784625,CCl,NQO1,false,true,"In rats treated with CCl4, there were depletion of cytoplasmic Nrf2 and suppression of Nrf2 nuclear translocation, accompanied by a dramatic downregulation of liver Nrf2 target genes, NQO1, HO-1, and GSTα.",complete,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,CCl4 treatment was mistaken for cefaclor.
tmkp-2026-04-21-edge-audit-batch-002-0984,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|list_or_cross_product_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; evidence looks like a list context that may cross-product entities,chemical_gene_mechanism,urn:uuid:6b9646d5-dd1d-4e5f-b6d0-ffe090911b22,CHEBI:41500,Phenylbutyrates,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:3434,IFIT1,biolink:Gene,2,1.005935,PMC7432483,2020,DISCUSS,tmkp:d68c641490146600510cdc48a61a513f6e54f69459a5e2c55d52fd3c12325838,1.007574,PBA,IFIT1,false,true,"Moreover, 4-PBA increased the expression of IRF1, IRF3, and IRF7 and upregulated IFN-α-inducible innate immune response-related antiviral genes, such as PKR, IFIT1, and OAS1.",complete,codex-manual,2026-05-04,supported,good,good,,4-PBA upregulated IFIT1.
tmkp-2026-04-21-edge-audit-batch-002-0985,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:d993f27d-f673-4fbb-b930-15450e0fe453,CHEBI:77572,Tranilast,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:5175,PECAM1,biolink:Gene,3,0.917974,PMID:24448965,2014,abstract,tmkp:c5d08b8e840272effa59d2a8c56351847beb7a6976a609356c591eb89dad3b96,0.918042,tranilast,CD31,true,false,Immunohistochemical analysis showed an increase in the ratio of CD163-positive macrophage areas to rabbit macrophage (RAM11)-positive pan-macrophage areas and a decrease in the number of nuclear factor-κB-positive nuclei and CD31-positive microvessels in the tranilast group on days 7 and/or 14.,complete,codex-manual,2026-05-04,supported,good,good,,Tranilast decreased CD31-positive microvessels.
tmkp-2026-04-21-edge-audit-batch-002-0986,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:0a774247-1f1c-4f2b-801b-918a7ef0ae22,CHEBI:34892,Nocodazole,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:55294,FBXW7,biolink:Gene,2,0.955237,PMC7039128,2020,DISCUSS,tmkp:62c109f0d1ebadcffdcdaa8f79c77ea05efb80f08e354fc5101411aaff7fa807,0.955245,nocodazole,FBW7,true,false,"The results of the present study also revealed that expression of the FBW7 protein was decreased, and that of the MCL-1 protein was significantly increased following treatment with nocodazole for 48 h, suggesting they may affect the formation of polyploidy in MDA-MB-231 cells.",complete,codex-manual,2026-05-04,supported,good,good,,Nocodazole decreased FBW7 protein expression.
tmkp-2026-04-21-edge-audit-batch-002-0987,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,mechanism_context,mechanistic language matches broad affects semantics,chemical_gene_mechanism,urn:uuid:750cb907-92e7-4b20-9ce9-b81c555e34bc,CHEBI:50131,Decitabine,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:10379,IRF9,biolink:Gene,2,0.961375,PMC7500952,2020,RESULTS,tmkp:66e3b7e2be04c9493415399ec21f588790d994faa9fda9ca78412506ae39e6d5,0.962358,decitabine,IRF9,true,true,"The mean activation times (with 95% confidence interval) of IRF9 were 9.1632 ± 0.2877 hrs (control) and 10.0063 ± 0.3244 hrs (decitabine), respectively.",complete,codex-manual,2026-05-04,supported,good,good,,Decitabine changed IRF9 activation timing.
tmkp-2026-04-21-edge-audit-batch-002-0988,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,list_or_cross_product_context|mechanism_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; evidence looks like a list context that may cross-product entities,chemical_gene_mechanism,urn:uuid:7d09f089-9983-4293-b777-c5f1f3dd04a6,CHEBI:70707,Vilazodone,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:3725,JUN,biolink:Gene,2,0.913298,PMC5656542,2017,RESULTS,tmkp:5ed127d2e544f177d1d318290991591053c773ad29195b79472f10c4258d1cfe,0.913311,vilazodone,AP-1,true,false,"These findings using a-priori- defined gene sets were highly consistent with characteristics of the genes showing the most marked relative reduction in the vilazodone-treated group; these included many cardinal proinflammatory genes including those encoding IL-8, IL-1β, TNF, PTGS2 (COX2), FOS/JUN (AP-1), and EGR1, as well as immunologic activation indicators CD83, CD69, and HLA-DR (► Table 3 contains gene-specific results for all transcripts showing ≥ 1.2-fold differential change across groups).",complete,codex-manual,2026-05-04,supported,good,partial,family_mention_fanout,Vilazodone reduced AP-1 related FOS and JUN transcripts.
tmkp-2026-04-21-edge-audit-batch-002-0989,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,adverse_or_risk_context,evidence has co-mentions but no high-confidence audit rule fired,chemical_gene_mechanism,urn:uuid:d847cd8b-f2cb-4e19-8d10-d0a1377c1151,CHEBI:145431,Indisulam,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:8451,CUL4A,biolink:Gene,2,1.15184,PMC6852509,2019,CONCL,tmkp:c6c70d9ebde840f39306f114ddf26c31420dbf05c253ecdfc23749e017012f24,1.155217,indisulam,CUL4,true,true,"As discussed above, the discovery that the sulfonamide compound indisulam promotes the recruitment of the spliceosome‐associated protein RBM39 to the CUL4‐DCAF15 E3‐ubiquitin ligase136 and its degradation is associated with aberrant splicing and anticancer activity is quite exciting.",complete,codex-manual,2026-05-04,partially_supported,good,partial,family_mention_fanout,Indisulam recruited RBM39 to the CUL4-DCAF15 ligase complex.
tmkp-2026-04-21-edge-audit-batch-002-0990,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:5883a47f-0d17-4103-ae51-4dcbb1b6b417,UNII:EVS87XF13W,Cobalt chloride,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:5170,PDPK1,biolink:Gene,1,0.912211,PMC5432179,2017,RESULTS,tmkp:d0151b54d431df4d72b51790b84d68f6be023fb958ab79a1f5f1e3390de560b2,0.912211,cobalt chloride,PDK1,true,false,"The expression of PDK1 and HIF1α was induced in the presence of hypoxia and cobalt chloride; however, the expression of PDK1 has decreased when cells were treated with DCA, but no change was observed in HIF1α levels (Fig 6C and S2 Fig).",complete,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Cobalt chloride induced PDK1 but PDK1 was normalized to PDPK1.
tmkp-2026-04-21-edge-audit-batch-002-0991,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,chemical_gene_mechanism,urn:uuid:c735e0e9-55ff-42aa-afbe-3249f183b2e4,CHEBI:26216,potassium atom,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:5045,FURIN,biolink:Gene,1,0.71022,PMC7362855,2020,ABBR,tmkp:0ae9d9105a9840ff22656f433192e8cfab81107791607e5da305922ae5581f86,0.71022,Potassium,Furin,true,true,"Magnesium, the second most occurring intracellular ion after Potassium, has been shown to activate Furin.",complete,codex-manual,2026-05-04,unsupported,bad,good,wrong_subject,Magnesium activated Furin not potassium.
tmkp-2026-04-21-edge-audit-batch-002-0992,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,chemical_gene_mechanism,urn:uuid:0709eebb-b16c-4885-91e8-4a685f9071cc,CHEBI:16243,Quercetin,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:3785,KCNQ2,biolink:Gene,5,0.885151,PMC7343821,2020,RESULTS,tmkp:4bfa3f42fc0c95a0f66864aa4e1473c129acb5994af10b17564bf02ac0f15cca,0.886248,Quercetin,KCNQ2,true,true,Quercetin activates KCNQ2/3 by an atypical mechanism.,complete,codex-manual,2026-05-04,supported,good,good,,Quercetin activates KCNQ2/3 channels.
tmkp-2026-04-21-edge-audit-batch-002-0993,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|method_or_reagent_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:027da1b8-3958-493a-96ca-0c48af634e44,CHEBI:28939,Acetylcysteine,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:8811,GALR2,biolink:Gene,5,0.869953,PMID:25819845,2015,abstract,tmkp:208108e5a3e36642efa469e30ca84b3b063293b1bb11757ebcaf02cd4d769eca,0.870504,NAc,GalR2,false,true,"Western blot also showed, that the expression of galanin receptor 1 (GalR1) and galanin receptor 2 (GalR2) were significantly upregulated in NAc at 3 hour after a subcutaneous injection of carrageenin.",complete,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,NAc means nucleus accumbens not acetylcysteine.
tmkp-2026-04-21-edge-audit-batch-002-0994,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context|treatment_context,evidence appears model or assay based,chemical_gene_mechanism,urn:uuid:03856952-035d-47ec-af3d-5d912491c09c,CHEBI:6121,Ketamine,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:7223,TRPC4,biolink:Gene,3,0.80357,PMC7775583,2020,DISCUSS,tmkp:1c7b6068ad91e75ca934dccbab32538d382fd10ff68058784f3027e48f143ad3,0.803728,ketamine,TRPC4,true,true,"In summary, we demonstrate for the first time that ketamine suppresses mICAT carried mainly by TRPC4 channels, an effect that could contribute to the development of POI, while simultaneously propose a novel treatment strategy involving direct activators of these channels.",complete,codex-manual,2026-05-04,supported,good,good,,Ketamine suppresses TRPC4 channel current.
tmkp-2026-04-21-edge-audit-batch-002-0995,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:6fa21010-6b5b-41a0-874d-982d9f03896d,CHEBI:29035,manganese(2+),biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:8534,CHST1,biolink:Gene,1,0.872627,PMC3773487,2013,RESULTS,tmkp:5f44f97bfed38dd1dfb3be0eba259b11d129d48a3939b37a211cbdef26c49a22,0.872627,Manganese,GST-1,true,false,3.1 Manganese induces GST-1 gene and protein expression,complete,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Manganese induced GST-1 but GST-1 was normalized to CHST1.
tmkp-2026-04-21-edge-audit-batch-002-0996,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:279e357f-c803-4ad9-8800-a0c86d9d4b07,DRUGBANK:DB11014,"Salmon, unspecified",biolink:ChemicalEntity,biolink:affects,biolink:causes,NCBIGene:2706,GJB2,biolink:Gene,1,0.80155,PMC3981006,2013,INTRO,tmkp:32658c29ab1441b13336d879f5314a85b4c9ae819b0653498f9053043376cf9e,0.80155,Salmon,Cx26,true,false,Cohen-Salmon et al performed targeted ablation of Cx26 in the epithelial gap junction network in the cochlea using otogelin-driven Cre expression.,complete,codex-manual,2026-05-04,unsupported,bad,bad,author_name_collision,Salmon was part of an author name.
tmkp-2026-04-21-edge-audit-batch-002-0997,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|biomarker_or_expression_context|mechanism_context|mention_mismatch|model_or_assay_context|treatment_context,mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:31c84dae-7e27-4a49-88a1-d703f3aa1816,UNII:4F4X42SYQ6,Rituximab,biolink:ChemicalEntity,biolink:affects,biolink:causes,NCBIGene:4982,TNFRSF11B,biolink:Gene,1,0.785933,PMID:22072013,2012,abstract,tmkp:a6e0930ec55b980871df7f144b16a53bd544e161b5e88b85dd99147bc6a4caef,0.785933,Rituximab,osteoprotegerin,true,false,Rituximab treatment is associated with a decrease in synovial osteoclast precursors and RANKL expression and an increase in the osteoprotegerin/RANKL ratio in serum.,complete,codex-manual,2026-05-04,supported,good,good,,Rituximab increased the osteoprotegerin to RANKL ratio.
tmkp-2026-04-21-edge-audit-batch-002-0998,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context|treatment_context,evidence appears model or assay based,chemical_gene_mechanism,urn:uuid:8f3371bb-0089-45dd-87e0-3845860a91ad,CHEBI:2659,Aminophylline,biolink:MolecularMixture,biolink:affects,biolink:causes,NCBIGene:920,CD4,biolink:Gene,1,0.722839,PMID:24483117,2013,abstract,tmkp:414e0a2cfdfacf1bb57053526aa678a2994696d25e3938ae2a3efd85cc9ba626,0.722839,aminophylline,CD4,true,true,"At week 32, the ratio of CD4+ / CD+ in the three TCM- and aminophylline-treated groups was higher than that of the model group (P < 0.05).",complete,codex-manual,2026-05-04,supported,good,good,,Aminophylline-treated groups had a higher CD4+ ratio.
